-4.973839980179661779e-01,-7.106214343446852766e-01
-2.352302164870685441e-01,-7.220449850932881830e-01
6.620941791980925473e-01,3.819461613969148406e-01
1.318135089431793361e-02,5.576481408395437267e-01
5.647635299916236029e-01,-6.740485180005733046e-01
-8.025290484768976551e-01,5.566877826802199003e-01
8.210888458806071544e-01,-4.974285047890543154e-01
6.458646591165351225e-03,-3.727875086052732101e-01
-9.521700493990437053e-02,-2.313343451487717140e-01
5.507507123187092013e-01,6.209629278031303379e-02
-3.305979607280258303e-01,-6.860952644618703022e-01
-1.874398889578210436e-01,9.393465930795130703e-01
4.052655533001792154e-01,4.869770144674379075e-02
6.164476870546573561e-01,6.785852184415410715e-01
-4.466094937691784672e-01,1.627744098563919106e-01
7.383269502922034100e-01,-1.354397503464459529e-01
-6.836353334611420252e-01,4.492665346803446091e-01
-3.497985171859903097e-01,-2.764229572713849947e-02
5.198564272171986023e-01,5.682436660977117082e-01
-1.534961897510032092e-01,3.451620068811602771e-01
-5.417686197924898028e-01,-7.114230316615295369e-01
1.761126350075303826e-02,6.493564246598448886e-01
-7.150073648937509407e-01,5.313244664262597450e-01
-4.563228190725667766e-01,-2.369656160194262284e-01
-9.797351999820191892e-02,-9.129489083245587722e-01
6.322037332766563544e-01,-2.601169765896669261e-01
1.034055412596401879e-02,-8.887085470988198566e-02
-6.607444179883117386e-01,-4.682000832510735400e-01
-7.408477196801437348e-01,-5.479269626607654597e-01
3.279160606981057491e-01,2.264976718715878690e-01
-3.766473038932247608e-01,6.819805785831507539e-01
-1.007405749408942786e-01,1.597025123421769166e-01
-2.066080688562377254e-02,-7.415015179514348187e-01
6.145550479644332764e-01,-5.837505365530288870e-01
2.545936581805663401e-01,8.777907456514000284e-01
-8.845120954554825943e-01,-2.964455847924505338e-01
-5.604420916515082673e-01,-4.419544616936526005e-01
3.138826881736309637e-01,-4.820539701453370185e-01
1.834232414540111211e-01,-7.601638593611594885e-01
6.315336972923943915e-01,5.605388563587063722e-01
